X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code
4.786472,50.61445,37062,157546,Belgium,90,93,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-4-20},BE-UplandsI,131W59
4.786472,50.61445,37062,157547,Belgium,93,96,,,{1:2.00},2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-4-20},BE-UplandsI,131W59
4.808436,50.605106,37063,157549,Belgium,0,3,,,{1:11.20},11.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157551,Belgium,3,6,,,{1:11.60},11.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157552,Belgium,6,9,,,{1:12.10},12.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157553,Belgium,9,12,,,{1:13.10},13.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157554,Belgium,12,15,,,{1:11.90},11.9,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157555,Belgium,15,18,,,{1:12.30},12.3,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157556,Belgium,18,21,,,{1:12.30},12.3,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157557,Belgium,21,24,,,{1:12.30},12.3,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157558,Belgium,24,27,,,{1:5.60},5.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157559,Belgium,27,30,,,{1:2.90},2.9,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157560,Belgium,30,33,,,{1:2.70},2.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157563,Belgium,39,42,,,{1:2.70},2.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157564,Belgium,42,45,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157566,Belgium,48,51,,,{1:1.50},1.5,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157567,Belgium,51,54,,,{1:2.00},2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157568,Belgium,54,57,,,{1:2.10},2.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157569,Belgium,57,60,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157570,Belgium,60,63,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157571,Belgium,63,66,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157573,Belgium,69,72,,,{1:2.10},2.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157574,Belgium,72,75,,,{1:1.40},1.4,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157575,Belgium,75,78,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157576,Belgium,78,81,,,{1:1.90},1.9,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157577,Belgium,81,84,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157578,Belgium,84,87,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157579,Belgium,87,90,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.808436,50.605106,37063,157580,Belgium,90,93,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2012-3-23},BE-UplandsI,131W69
4.597698,50.81416,37064,157583,Belgium,2,22,,,{1:18.10},18.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157584,Belgium,22,28,,,{1:18.10},18.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157585,Belgium,28,35,,,{1:4.40},4.4,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157586,Belgium,35,45,,,{1:3.10},3.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157587,Belgium,45,55,,,{1:1.80},1.8,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157588,Belgium,55,65,,,{1:1.20},1.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157589,Belgium,65,75,,,{1:0.50},0.5,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597698,50.81416,37064,157590,Belgium,75,85,,,{1:0.60},0.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-18},BE-UplandsI,32/5_1.4
4.597352,50.813975,37065,157592,Belgium,2,22,,,{1:6.20},6.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157593,Belgium,22,28,,,{1:6.20},6.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157594,Belgium,28,35,,,{1:1.90},1.9,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157595,Belgium,35,45,,,{1:1.80},1.8,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157596,Belgium,45,55,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157597,Belgium,55,65,,,{1:1.80},1.8,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157598,Belgium,65,75,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157599,Belgium,75,85,,,{1:1.40},1.4,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157600,Belgium,85,95,,,{1:1.20},1.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.597352,50.813975,37065,157601,Belgium,95,105,,,{1:1.00},1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-17},BE-UplandsI,32/5_2.3
4.595868,50.813309,37066,157603,Belgium,2,22,,,{1:7.20},7.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157604,Belgium,22,28,,,{1:7.20},7.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157605,Belgium,28,35,,,{1:7.20},7.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157606,Belgium,35,45,,,{1:3.10},3.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157607,Belgium,45,55,,,{1:0.40},0.4,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157608,Belgium,55,65,,,{1:0.30},0.3,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157609,Belgium,65,75,,,{1:0.20},0.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157610,Belgium,75,85,,,{1:0.30},0.3,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157611,Belgium,85,95,,,{1:0.20},0.2,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.595868,50.813309,37066,157612,Belgium,95,105,,,{1:0.10},0.1,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-8-20},BE-UplandsI,32/5_3.3
4.735222,50.761434,37067,157614,Belgium,2,22,,,{1:8.60},8.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157615,Belgium,22,28,,,{1:8.60},8.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157616,Belgium,28,35,,,{1:6.40},6.4,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157617,Belgium,35,45,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157618,Belgium,45,55,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157619,Belgium,55,65,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157620,Belgium,65,75,,,{1:1.70},1.7,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157621,Belgium,75,85,,,{1:1.60},1.6,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
4.735222,50.761434,37067,157622,Belgium,85,95,,,{1:1.50},1.5,"{""1:calculation = default correction factor for recovery of 1.3 - assumed, detection = titrimetric, reaction = wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture, sample pretreatment = sieved over 2 mm sieve, temperature = no external heat, treatment = not specified""}",{1:2009-9-2},BE-UplandsI,32/6_1.3
